Employee1ID,Employee2ID
E475384,E896104
E475384,E322741
E380077,E875517
E380077,E504519
E380077,E844612
E380077,E661332
E380077,E070844
E054851,E500284
E054851,E563963
E054851,E395255
E054851,E582449
E106094,E579432
E106094,E649876
E106094,E474675
E717387,E401052
E717387,E149231
E352051,E148361
E352051,E482453
E352051,E675117
E961931,E990853
E961931,E748894
E961931,E968194
E561010,E837193
E561010,E803838
E561010,E967299
E561010,E478571
E561010,E294051
E214303,E676842
E214303,E361385
E214303,E212276
E214303,E596445
E124068,E517103
E124068,E191878
E124068,E981285
E413951,E802403
E413951,E451881
E413951,E770986
E413951,E119300
E413951,E682748
E418858,E044398
E418858,E027713
E418858,E385177
E418858,E414414
E672932,E000283
E672932,E475653
E672932,E983415
E672932,E225324
E672932,E185071
E232619,E217727
E232619,E821994
E232619,E399648
E083976,E828317
E083976,E621660
E083976,E207332
E890851,E070053
E890851,E759000
E160851,E680365
E160851,E914530
E160851,E814368
E160851,E960731
E160851,E699457
E005605,E890851
E005605,E614785
E005605,E003847
E005605,E230616
E005605,E898128
E469662,E562809
E469662,E611019
E469662,E166640
E423307,E462659
E423307,E491095
E423307,E003608
E423307,E282750
E077750,E157333
E077750,E782654
E077750,E969780
E077750,E233950
E077750,E563227
E866375,E520317
E866375,E918518
E866375,E089682
E356404,E394770
E356404,E147170
E356404,E332513
E356404,E423576
E705454,E750893
E705454,E777748
E705454,E120034
E705454,E337799
E887434,E423307
E887434,E031257
E887434,E487412
E887434,E986112
E892818,E639839
E892818,E277337
E892818,E867378
E357668,E586794
E357668,E199149
E357668,E073714
E357668,E527099
E589047,E344497
E589047,E055560
E589047,E166636
E589047,E162228
E282049,E596445
E282049,E453120
E282049,E664329
E989141,E476776
E989141,E399153
E759073,E952490
E759073,E780546
E506717,E783284
E506717,E232432
E506717,E823538
E506717,E123674
E800420,E275752
E800420,E837193
E800420,E669422
E800420,E764326
E800420,E913509
E334892,E190723
E334892,E089682
E334892,E142775
E334892,E304016
E334892,E552063
E670247,E027713
E670247,E762705
E670247,E041514
E670247,E114548
E670247,E602955
E974328,E978899
E974328,E978489
E108684,E680333
E108684,E777748
E108684,E071558
E108684,E469662
E738365,E273466
E738365,E016003
E738365,E408839
E738365,E865756
E738365,E801866
E215583,E748647
E215583,E976447
E215583,E383366
E215583,E750893
E215583,E626435
E708977,E487621
E708977,E350051
E708977,E111742
E708977,E644509
E031257,E756355
E031257,E744489
E031257,E073501
E586794,E266294
E586794,E092924
E586794,E210592
E586794,E341941
E491095,E193352
E491095,E691634
E491095,E803626
E782603,E841000
E782603,E703379
E782603,E774011
E361385,E594924
E361385,E808466
E361385,E072126
E361385,E440219
E282750,E744489
E282750,E462659
E043661,E041298
E043661,E476540
E043661,E066302
E307362,E595679
E307362,E504793
E307362,E424494
E307362,E748894
E307362,E167621
E307884,E889925
E869942,E470598
E869942,E110939
E869942,E613403
E869942,E215408
E621382,E399153
E621382,E044115
E803838,E906500
E803838,E861630
E201825,E369163
E201825,E663657
E201825,E464161
E201825,E681151
E201825,E466335
E836501,E739528
E836501,E857174
E836501,E682748
E836501,E413951
E153077,E534619
E153077,E026717
E153077,E026352
E860012,E460428
E975151,E119288
E975151,E104840
E975151,E527929
E975151,E635683
E975151,E936929
E576580,E158047
E576580,E348570
E576580,E722301
E576580,E177180
E216544,E750291
E216544,E421972
E216544,E711909
E073714,E199149
E073714,E207332
E073714,E092924
E073714,E168852
E859662,E868376
E859662,E226385
E859662,E986112
E859662,E792518
E859662,E484845
E430761,E609649
E430761,E941892
E430761,E288851
E067208,E703871
E067208,E811552
E067208,E704134
E609730,E637363
E609730,E991256
E609730,E666910
E609730,E311540
E051859,E609279
E170020,E168763
E783576,E889378
E783576,E499414
E346718,E844943
E346718,E914530
E346718,E844612
E556895,E068422
E556895,E896104
E556895,E519649
E556895,E616117
E631160,E957090
E631160,E682748
E631160,E119300
E631160,E106733
E631160,E186838
E185738,E676176
E185738,E490081
E185738,E188933
E185738,E769183
E312737,E409438
E312737,E708775
E312737,E279057
E312737,E781525
E312737,E887087
E376185,E676159
E376185,E679432
E376185,E366400
E950942,E344497
E950942,E166636
E844943,E304016
E844943,E677881
E844943,E475436
E844943,E883023
E844943,E627596
E025087,E577753
E025087,E247985
E617950,E366301
E617950,E879700
E617950,E891735
E080471,E984543
E080471,E914530
E167621,E448593
E167621,E593890
E167621,E267216
E167621,E418560
E348570,E147170
E348570,E874322
E550036,E156990
E550036,E284720
E550036,E163613
E550036,E703379
E821027,E693744
E821027,E287151
E821027,E510368
E821027,E163613
E517103,E547692
E517103,E215510
E517103,E443387
E517103,E599158
E517103,E471453
E148361,E978489
E148361,E428155
E514729,E106094
E514729,E735599
E518031,E637363
E518031,E323775
E518031,E968437
E518031,E458478
E152955,E023589
E152955,E119337
E152955,E668688
E152955,E027517
E984543,E188660
E984543,E492910
E984543,E160851
E023463,E052784
E023463,E222459
E023463,E210638
E023463,E471256
E952490,E619454
E952490,E033323
E648493,E756392
E648493,E532757
E648493,E222443
E648493,E967384
E807860,E123674
E807860,E157774
E701164,E762705
E701164,E639124
E701164,E027713
E701164,E041298
E701164,E705824
E704691,E335635
E704691,E665354
E704691,E216928
E971115,E051321
E971115,E615516
E971115,E094395
E971115,E189883
E971115,E980025
E371068,E052271
E384701,E261309
E384701,E439185
E384701,E480714
E384701,E456333
E384701,E560731
E036825,E311540
E036825,E186536
E144647,E368083
E144647,E163822
E144647,E951548
E144647,E269446
E445647,E866375
E445647,E490198
E445647,E844943
E197740,E814428
E197740,E069770
E197740,E504310
E197740,E609649
E726406,E033323
E726406,E642110
E726406,E656687
E439185,E190723
E439185,E560731
E439185,E497590
E257487,E504519
E257487,E576097
E257487,E545174
E257487,E152675
E011154,E996239
E011154,E730063
E011154,E484845
E011154,E283762
E185165,E323373
E185165,E070719
E185165,E088840
E185165,E527378
E185165,E663657
E430870,E008964
E430870,E494728
E430870,E990853
E430870,E645165
E430870,E478033
E605048,E491128
E605048,E972389
E803207,E857174
E803207,E919896
E803207,E103180
E388588,E850585
E388588,E692555
E388588,E802403
E388588,E247985
E862719,E231895
E862719,E212276
E421939,E041298
E421939,E152349
E421939,E569371
E421939,E915767
E759000,E328293
E759000,E234312
E759000,E316999
E073214,E906500
E073214,E889894
E865756,E969024
E865756,E072126
E865756,E801866
E332513,E783284
E332513,E506717
E332513,E157774
E935148,E307884
E935148,E550036
E935148,E181628
E935148,E932451
E935148,E817391
E889584,E236384
E889584,E397704
E889584,E561010
E889584,E230859
E889584,E228746
E724748,E485822
E724748,E274484
E126519,E912173
E126519,E737374
E126519,E766802
E126519,E669459
E475436,E223061
E475436,E281144
E475436,E504519
E757194,E373415
E757194,E471782
E757194,E135683
E813452,E807428
E813452,E404677
E813452,E205504
E965928,E080471
E965928,E702016
E126540,E128287
E126540,E566598
E523763,E305002
E523763,E223061
E729980,E878899
E729980,E537231
E729980,E517611
E729980,E436649
E729980,E948603
E429922,E366400
E429922,E639195
E079158,E332513
E079158,E823538
E079158,E783284
E079158,E147170
E611019,E830710
E611019,E597173
E611019,E649189
E611019,E110939
E611019,E431736
E492910,E080471
E492910,E089682
E386904,E825260
E386904,E357741
E386904,E342278
E386904,E677881
E386904,E680365
E936894,E267905
E936894,E466722
E936894,E097861
E936894,E737374
E466974,E949079
E466974,E525440
E466974,E363529
E466974,E426335
E252309,E097123
E252309,E279057
E252309,E369229
E252309,E781525
E292731,E823538
E292731,E329547
E292731,E696015
E312344,E125624
E312344,E562809
E312344,E626435
E312344,E563227
E844612,E965928
E844612,E545174
E844612,E914530
E844612,E680365
E850585,E739528
E850585,E972607
E850585,E932695
E431736,E092730
E431736,E847204
E649189,E979048
E649189,E415491
E649189,E921757
E866711,E255625
E866711,E454394
E866711,E845063
E866711,E992881
E331384,E873041
E331384,E217071
E331384,E808466
E331384,E563963
E331384,E214303
E680365,E702016
E680365,E467780
E961895,E672932
E961895,E011880
E814368,E878845
E814368,E844612
E169926,E579432
E169926,E106264
E169926,E735599
E169926,E295503
E792170,E782603
E792170,E865250
E792170,E476161
E972598,E556467
E972598,E831483
E972598,E597173
E972598,E626678
E777748,E163286
E777748,E344604
E777748,E383818
E352405,E216544
E352405,E277950
E352405,E259758
E352405,E609508
E150220,E046850
E150220,E860012
E150220,E715084
E452307,E818868
E452307,E758645
E666910,E410581
E666910,E070053
E773087,E392097
E773087,E307362
E773087,E326124
E773087,E812389
E773087,E259242
E520317,E285856
E520317,E844943
E520317,E179247
E609279,E234312
E609279,E316999
E609279,E466797
E609279,E779214
E679689,E475653
E679689,E937754
E336715,E371068
E336715,E635056
E336715,E589047
E336715,E351363
E336715,E021513
E766745,E754724
E766745,E764237
E766745,E844706
E766745,E099478
E710718,E356768
E710718,E762705
E710718,E547929
E710718,E041298
E577753,E770986
E577753,E186838
E577753,E247985
E440219,E747399
E440219,E726724
E440219,E395255
E710422,E413951
E710422,E119300
E710422,E917614
E326300,E440918
E326300,E611019
E326300,E959498
E326300,E110939
E699457,E497590
E699457,E892818
E699457,E419438
E699457,E080471
E956909,E210638
E956909,E253110
E956909,E005461
E044115,E845063
E044115,E319528
E044115,E454394
E840916,E431626
E840916,E497343
E197905,E868632
E197905,E185071
E197905,E679689
E197905,E676159
E197905,E672932
E209860,E891044
E209860,E981285
E209860,E041573
E209860,E540857
E209860,E547692
E627596,E364556
E627596,E401471
E120905,E829320
E120905,E126519
E120905,E128287
E120905,E226876
E120905,E118925
E485822,E074198
E485822,E474166
E485822,E053293
E485822,E821994
E485822,E318621
E867378,E257487
E867378,E576097
E867378,E644259
E269169,E338209
E269169,E708054
E269169,E660248
E269169,E621660
E929472,E295377
E929472,E173367
E692555,E802403
E692555,E360283
E196880,E216544
E196880,E829662
E196880,E113433
E632762,E669459
E632762,E222092
E632762,E165381
E632762,E912173
E566598,E338393
E566598,E766802
E566598,E862784
E566598,E815172
E346127,E849767
E346127,E418560
E268537,E158209
E268537,E335635
E268537,E474166
E181184,E967384
E181184,E843751
E181184,E187551
E118925,E703984
E118925,E980146
E118925,E766802
E372139,E956909
E372139,E409732
E516925,E679432
E516925,E913397
E516925,E170020
E516925,E429922
E516925,E376185
E619454,E858807
E699857,E157174
E699857,E073501
E699857,E706789
E858807,E780546
E858807,E656687
E923829,E868632
E923829,E000283
E923829,E429922
E026717,E945336
E026717,E370337
E932519,E961847
E932519,E705454
E027498,E051321
E027498,E514092
E758645,E902928
E758645,E919247
E177478,E724748
E177478,E158209
E177478,E599158
E643498,E480714
E643498,E223061
E092924,E372542
E092924,E533806
E116409,E307362
E116409,E008964
E116409,E326124
E668688,E528401
E668688,E922365
E668688,E027517
E668688,E902928
E287613,E843751
E287613,E157333
E284382,E415491
E284382,E578631
E710503,E815172
E710503,E936894
E043923,E621660
E043923,E302951
E400282,E774011
E400282,E871814
E400282,E693744
E708054,E071558
E708054,E840443
E708054,E326300
E708054,E430761
E708054,E813452
E225324,E429922
E225324,E376185
E225324,E961895
E225324,E516925
E918518,E785204
E918518,E492910
E918518,E183219
E918518,E661332
E111742,E763885
E111742,E565510
E064224,E023463
E064224,E207268
E064224,E372139
E064224,E110542
E064224,E409732
E978270,E527046
E978270,E279057
E978270,E399153
E978270,E874115
E396903,E958082
E396903,E158209
E396903,E041573
E396903,E731911
E396903,E602047
E071371,E783284
E071371,E123674
E071371,E292731
E071371,E445894
E193352,E226385
E193352,E648614
E504793,E968194
E504793,E494728
E423576,E783284
E423576,E560892
E852860,E701164
E852860,E639124
E852860,E602955
E852860,E093354
E852860,E757194
E405545,E097123
E405545,E369229
E405545,E044115
E405545,E319528
E405545,E454394
E041701,E110542
E041701,E119337
E041701,E409732
E782811,E639124
E782811,E762705
E782811,E135683
E101409,E563819
E101409,E609354
E648995,E805679
E648995,E682748
E648995,E972607
E648995,E577753
E648995,E917614
E396891,E641843
E396891,E527046
E055560,E162228
E055560,E080752
E055560,E227339
E055560,E473868
E055560,E355847
E556467,E485349
E556467,E649195
E556467,E959498
E556467,E430818
E556467,E979048
E862290,E631065
E862290,E318621
E862290,E335635
E862290,E981285
E008964,E392097
E008964,E448593
E935386,E576580
E935386,E423576
E935386,E696015
E935386,E783284
E935386,E394770
E266294,E333806
E266294,E533806
E266294,E357668
E266294,E232329
E326124,E046850
E326124,E812389
E326124,E167621
E295946,E589506
E295946,E476161
E295946,E667981
E295946,E871814
E295946,E112632
E889621,E031257
E889621,E368351
E889621,E706789
E977536,E983862
E977536,E772804
E977536,E701164
E977536,E670247
E977536,E464305
E236141,E269169
E554876,E027498
E554876,E245677
E554876,E466503
E554876,E911581
E554876,E101409
E530630,E649189
E530630,E215583
E530630,E813452
E660103,E984543
E660103,E560731
E660103,E070844
E660103,E281144
E426167,E722031
E426167,E278128
E426167,E844706
E426167,E838293
E484845,E462659
E484845,E490549
E709141,E230616
E709141,E003847
E709141,E496570
E817192,E965744
E817192,E068422
E817192,E720652
E817192,E125624
E817192,E083750
E705309,E439185
E705309,E277337
E705309,E552063
E705309,E082092
E914244,E058712
E914244,E142775
E914244,E560731
E914244,E025659
E466797,E407570
E891495,E763885
E891495,E334810
E256487,E913509
E256487,E958714
E256487,E507518
E256487,E889584
E256487,E652421
E525346,E006202
E525346,E275752
E525346,E015104
E823538,E710111
E823538,E722301
E823538,E348570
E823538,E157774
E259758,E113433
E259758,E450999
E259758,E071939
E259758,E201825
E259758,E631007
E851143,E117556
E851143,E978967
E103180,E577753
E103180,E221831
E103180,E003010
E103180,E388588
E363529,E939079
E363529,E267748
E190490,E801866
E190490,E395255
E190490,E212276
E190490,E212440
E190490,E273466
E565510,E482712
E565510,E958714
E523864,E476776
E523864,E369229
E523864,E527046
E252413,E818868
E252413,E413567
E252413,E766745
E234312,E458478
E234312,E230616
E485457,E981285
E485457,E631065
E485457,E731911
E485457,E829675
E485457,E875826
E267905,E703984
E267905,E120905
E357727,E748647
E357727,E563227
E357727,E399691
E357727,E991816
E357727,E312344
E264523,E169926
E264523,E497343
E264523,E938246
E130493,E626678
E130493,E993887
E130493,E843959
E130493,E192106
E491128,E655294
E491128,E889925
E491128,E345659
E491128,E295946
E812389,E167621
E812389,E418560
E812389,E326993
E812389,E258387
E763885,E487621
E763885,E889529
E763885,E006202
E763885,E669422
E142010,E743235
E142010,E430761
E142010,E807428
E142010,E205504
E404677,E556467
E404677,E431736
E404677,E142010
E616136,E679689
E616136,E376185
E562829,E667981
E562829,E461936
E562829,E051321
E562829,E713996
E799523,E867378
E799523,E576097
E799523,E568312
E552102,E369163
E552102,E232815
E552102,E631920
E552102,E216544
E552102,E450999
E939079,E918589
E939079,E186510
E939079,E466974
E173367,E748647
E173367,E383818
E173367,E499487
E173367,E318700
E977774,E173985
E977774,E757194
E977774,E639124
E000283,E170020
E000283,E376185
E000283,E705174
E000283,E679432
E244453,E670937
E244453,E560892
E244453,E874322
E244453,E123674
E244453,E147170
E324109,E725540
E324109,E783284
E728656,E277337
E728656,E866375
E728656,E844948
E728656,E627596
E728656,E464300
E222459,E257831
E222459,E764237
E345659,E871814
E345659,E592577
E345659,E336750
E409438,E476776
E409438,E989141
E271293,E972389
E271293,E971115
E271293,E788417
E271293,E821027
E979341,E185184
E979341,E788426
E979341,E721255
E979341,E669422
E979341,E652421
E277515,E838293
E277515,E329019
E277515,E023463
E277515,E528401
E920326,E477749
E920326,E772580
E283095,E261792
E283095,E485822
E462231,E737530
E462231,E660585
E462231,E296720
E462231,E821027
E462231,E272928
E697870,E125624
E697870,E318700
E697870,E750893
E697870,E976447
E838544,E504519
E838544,E261309
E838544,E051115
E123297,E395052
E123297,E215583
E123297,E142010
E123297,E697870
E896104,E007274
E896104,E748647
E896104,E782654
E896104,E540864
E232432,E348570
E232432,E710111
E232432,E311882
E041298,E418858
E041298,E093354
E041298,E569371
E068163,E219782
E068163,E547692
E068163,E188933
E119300,E103180
E119300,E106733
E119300,E330022
E660585,E357879
E660585,E117556
E113433,E076381
E113433,E750291
E113433,E663657
E113433,E712188
E052784,E468700
E052784,E207268
E052784,E210638
E828317,E533806
E828317,E012642
E828317,E865823
E828317,E252653
E828317,E735866
E097861,E930442
E097861,E422087
E097861,E226876
E097861,E466722
E135206,E410581
E135206,E880136
E840443,E295377
E840443,E859670
E840443,E753422
E840443,E383366
E840443,E556467
E949079,E090916
E949079,E053253
E949079,E363529
E949079,E611515
E949079,E713932
E080752,E950942
E080752,E355847
E080752,E776992
E080752,E305206
E873757,E329547
E873757,E356404
E873757,E807860
E873757,E332513
E589506,E632122
E589506,E783576
E589506,E667981
E589506,E272928
E589506,E252577
E793710,E326300
E793710,E976447
E793710,E712515
E793710,E170228
E803626,E691634
E803626,E801680
E803626,E648614
E277950,E185165
E277950,E070719
E277950,E259758
E277950,E369163
E295720,E189883
E295720,E871814
E295720,E117556
E295720,E817391
E295720,E020507
E052588,E642110
E052588,E978489
E052588,E726406
E794441,E350051
E794441,E386527
E794441,E299262
E794441,E889529
E794441,E811552
E811189,E242659
E811189,E746295
E811189,E222459
E811189,E755488
E811189,E535155
E899709,E811552
E899709,E800420
E899709,E478571
E252912,E554876
E252912,E655294
E252912,E252577
E252912,E978967
E311882,E348570
E311882,E823538
E311882,E445894
E311882,E874322
E311882,E158047
E446653,E939804
E446653,E874115
E446653,E708775
E446653,E476776
E464305,E915767
E464305,E852860
E464305,E639124
E648614,E739743
E648614,E010693
E648614,E487412
E648614,E646698
E996127,E677881
E996127,E084816
E996127,E705309
E996127,E576097
E996127,E380077
E845063,E215321
E845063,E874115
E845063,E887087
E845063,E992881
E422087,E126519
E422087,E912173
E422087,E593054
E422087,E942609
E422087,E338393
E120034,E748647
E120034,E499487
E120034,E961847
E120034,E991816
E649440,E341941
E649440,E381744
E038473,E507688
E038473,E643498
E038473,E364556
E273466,E676842
E273466,E865756
E639195,E937754
E639195,E913397
E639195,E616136
E639195,E414489
E654020,E338381
E654020,E609649
E654020,E173367
E654020,E972598
E468700,E818868
E468700,E719330
E468700,E865253
E776447,E989080
E776447,E837193
E776447,E334982
E776447,E811552
E776447,E533455
E075942,E785204
E075942,E183219
E075942,E552063
E075942,E262215
E075942,E535185
E305206,E776992
E305206,E166636
E305206,E958993
E305206,E473868
E788417,E427198
E788417,E164446
E788417,E737530
E788417,E585339
E202473,E039431
E202473,E737374
E076912,E764237
E076912,E556181
E076912,E809136
E862954,E108350
E862954,E307362
E862954,E430870
E862954,E346127
E862954,E961931
E552514,E266294
E552514,E236141
E552514,E092924
E552514,E208982
E634957,E873041
E634957,E726724
E634957,E214303
E460428,E478033
E460428,E494728
E992881,E222946
E992881,E646653
E992881,E369229
E791801,E282750
E791801,E756355
E791801,E480744
E061551,E003781
E061551,E565510
E061551,E967299
E061551,E067208
E061551,E507518
E275752,E084794
E275752,E708977
E275752,E889529
E275752,E837193
E177180,E066047
E177180,E232432
E177180,E445894
E177180,E993077
E177180,E560892
E130055,E466974
E130055,E370337
E130055,E611515
E980146,E942609
E980146,E466722
E980146,E097861
E980146,E737374
E980146,E669459
E205938,E844706
E205938,E277515
E205938,E719330
E478073,E871814
E478073,E094395
E478073,E462231
E478073,E666634
E933670,E679935
E933670,E801866
E933670,E453120
E933670,E738365
E681151,E527378
E681151,E222352
E681151,E232815
E681151,E609508
E696015,E823538
E696015,E394770
E401052,E801866
E401052,E408839
E401052,E726724
E647351,E956360
E647351,E350051
E675352,E232815
E675352,E464161
E675352,E466335
E675352,E450999
E699608,E496570
E699608,E214028
E699608,E825196
E699608,E537427
E329547,E158047
E329547,E126643
E329547,E147170
E210638,E528401
E210638,E253110
E210638,E902928
E058072,E550203
E058072,E939079
E058072,E370337
E428155,E746707
E428155,E607744
E428155,E656687
E428155,E952490
E344750,E044115
E344750,E928015
E538949,E766745
E538949,E468700
E538949,E605010
E538949,E207268
E480744,E889621
E480744,E491095
E480744,E423307
E480744,E010693
E490198,E160851
E490198,E643498
E490198,E560731
E779214,E807928
E779214,E925634
E779214,E214028
E779214,E496570
E560057,E362147
E560057,E912173
E560057,E829320
E560057,E338393
E560057,E766802
E257831,E329019
E257831,E205938
E257831,E891187
E226876,E566598
E226876,E362147
E226876,E422087
E226876,E202473
E874115,E255625
E874115,E989141
E874115,E621382
E874115,E319528
E874115,E928015
E166636,E055560
E166636,E776992
E166636,E471278
E641246,E774011
E641246,E978967
E641246,E156990
E369445,E186536
E369445,E537427
E369445,E311540
E391955,E887434
E391955,E491095
E391955,E815847
E391955,E712941
E391955,E646698
E497343,E068640
E217071,E596445
E217071,E453120
E471256,E202152
E485349,E626678
E485349,E530630
E485349,E430761
E485349,E817192
E485349,E611019
E785204,E364556
E785204,E411273
E785204,E199145
E785204,E639839
E785204,E190723
E527378,E076381
E527378,E232815
E849772,E666634
E849772,E051321
E849772,E889925
E849772,E188668
E849772,E284720
E232329,E252653
E232329,E087735
E232329,E915297
E165381,E073277
E165381,E103679
E552063,E439185
E552063,E699457
E552063,E914244
E552063,E419438
E317896,E421972
E317896,E185165
E490081,E068163
E490081,E676176
E386186,E415491
E386186,E609649
E752280,E538949
E752280,E764237
E752280,E119337
E752280,E902928
E752280,E278128
E541843,E621660
E541843,E210592
E541843,E372542
E486135,E462847
E486135,E162228
E641843,E992881
E641843,E845063
E641843,E887087
E641843,E097123
E641843,E527046
E911581,E920326
E911581,E609354
E911581,E737530
E829320,E330317
E829320,E517121
E200670,E165381
E200670,E422087
E200670,E862784
E748894,E715084
E748894,E448593
